feature,importance
cat__uniquepid_002-17439,0.0
cat__uniquepid_002-17459,0.0
cat__uniquepid_002-17467,0.0
cat__uniquepid_002-17476,0.0
cat__uniquepid_002-1748,0.0
cat__uniquepid_002-17485,0.0
cat__uniquepid_002-17492,0.0
cat__uniquepid_002-17501,0.0
cat__uniquepid_002-1751,0.0
cat__uniquepid_002-17510,0.0
cat__uniquepid_002-17515,0.0
cat__uniquepid_002-17517,0.0
cat__uniquepid_002-17534,0.0
cat__uniquepid_002-17543,0.0
cat__uniquepid_002-17544,0.0
cat__uniquepid_002-17562,0.0
cat__uniquepid_002-17575,0.0
cat__uniquepid_002-17576,0.0
cat__uniquepid_002-17577,0.0
cat__uniquepid_002-17584,0.0
cat__uniquepid_002-17586,0.0
cat__uniquepid_002-17591,0.0
cat__uniquepid_002-17597,0.0
cat__uniquepid_002-17598,0.0
cat__uniquepid_002-17607,0.0
cat__uniquepid_002-17616,0.0
cat__uniquepid_002-17632,0.0
cat__uniquepid_002-17636,0.0
cat__uniquepid_002-17652,0.0
cat__uniquepid_002-17657,0.0
cat__uniquepid_002-1766,0.0
cat__uniquepid_002-17660,0.0
cat__uniquepid_002-17662,0.0
cat__uniquepid_002-17669,0.0
cat__uniquepid_002-17687,0.0
cat__uniquepid_002-17691,0.0
cat__uniquepid_002-1770,0.0
cat__uniquepid_002-17706,0.0
cat__uniquepid_002-17708,0.0
cat__uniquepid_002-17716,0.0
cat__uniquepid_002-17718,0.0
cat__uniquepid_002-17724,0.0
cat__uniquepid_002-17725,0.0
cat__uniquepid_002-17728,0.0
cat__uniquepid_002-17734,0.0
cat__uniquepid_002-17739,0.0
cat__uniquepid_002-17756,0.0
cat__uniquepid_002-17766,0.0
cat__uniquepid_002-17774,0.0
cat__uniquepid_002-17782,0.0
cat__uniquepid_002-17809,0.0
cat__uniquepid_002-17818,0.0
cat__uniquepid_002-17825,0.0
cat__uniquepid_002-1784,0.0
cat__uniquepid_002-17847,0.0
cat__uniquepid_002-17852,0.0
cat__uniquepid_002-17855,0.0
cat__uniquepid_002-17870,0.0
cat__uniquepid_002-17881,0.0
cat__uniquepid_002-17907,0.0
cat__uniquepid_002-17914,0.0
cat__uniquepid_002-17918,0.0
cat__uniquepid_002-17926,0.0
cat__uniquepid_002-17965,0.0
cat__uniquepid_002-17967,0.0
cat__uniquepid_002-1798,0.0
cat__uniquepid_002-17981,0.0
cat__uniquepid_002-17982,0.0
cat__uniquepid_002-17990,0.0
cat__uniquepid_002-17993,0.0
cat__uniquepid_002-18002,0.0
cat__uniquepid_002-18009,0.0
cat__uniquepid_002-18011,0.0
cat__uniquepid_002-18032,0.0
cat__uniquepid_002-18045,0.0
cat__uniquepid_002-18056,0.0
cat__uniquepid_002-18058,0.0
cat__uniquepid_002-18068,0.0
cat__uniquepid_002-18071,0.0
cat__uniquepid_002-18112,0.0
cat__uniquepid_002-18118,0.0
cat__uniquepid_002-18131,0.0
cat__uniquepid_002-18146,0.0
cat__uniquepid_002-18167,0.0
cat__uniquepid_002-18171,0.0
cat__uniquepid_002-18186,0.0
cat__uniquepid_002-18194,0.0
cat__uniquepid_002-18200,0.0
cat__uniquepid_002-18219,0.0
cat__uniquepid_002-18237,0.0
cat__uniquepid_002-18253,0.0
cat__uniquepid_002-18257,0.0
cat__uniquepid_002-1827,0.0
cat__uniquepid_002-18271,0.0
cat__uniquepid_002-18275,0.0
cat__uniquepid_002-18281,0.0
cat__uniquepid_002-1829,0.0
cat__uniquepid_002-18295,0.0
cat__uniquepid_002-18307,0.0
cat__uniquepid_002-18320,0.0
cat__uniquepid_002-18338,0.0
cat__uniquepid_002-18348,0.0
cat__uniquepid_002-18364,0.0
cat__uniquepid_002-18367,0.0
cat__uniquepid_002-18374,0.0
cat__uniquepid_002-18377,0.0
cat__uniquepid_002-18381,0.0
cat__uniquepid_002-18406,0.0
cat__uniquepid_002-18412,0.0
cat__uniquepid_002-18422,0.0
cat__uniquepid_002-1843,0.0
cat__uniquepid_002-18449,0.0
cat__uniquepid_002-18469,0.0
cat__uniquepid_002-18494,0.0
cat__uniquepid_002-18499,0.0
cat__uniquepid_002-18502,0.0
cat__uniquepid_002-18505,0.0
cat__uniquepid_002-18513,0.0
cat__uniquepid_002-18537,0.0
cat__uniquepid_002-18543,0.0
cat__uniquepid_002-18548,0.0
cat__uniquepid_002-18556,0.0
cat__uniquepid_002-18560,0.0
cat__uniquepid_002-18562,0.0
cat__uniquepid_002-18564,0.0
cat__uniquepid_002-18580,0.0
cat__uniquepid_002-18585,0.0
cat__uniquepid_002-18609,0.0
cat__uniquepid_002-18625,0.0
cat__uniquepid_002-18636,0.0
cat__uniquepid_002-18641,0.0
cat__uniquepid_002-18652,0.0
cat__uniquepid_002-18668,0.0
cat__uniquepid_002-18675,0.0
cat__uniquepid_002-18691,0.0
cat__uniquepid_002-18703,0.0
cat__uniquepid_002-18706,0.0
cat__uniquepid_002-1871,0.0
cat__uniquepid_002-18720,0.0
cat__uniquepid_002-18756,0.0
cat__uniquepid_002-18760,0.0
cat__uniquepid_002-18770,0.0
cat__uniquepid_002-18773,0.0
cat__uniquepid_002-18783,0.0
cat__uniquepid_002-18787,0.0
cat__uniquepid_002-18791,0.0
cat__uniquepid_002-18796,0.0
cat__uniquepid_002-1880,0.0
cat__uniquepid_002-18806,0.0
cat__uniquepid_002-18812,0.0
cat__uniquepid_002-18829,0.0
cat__uniquepid_002-18843,0.0
cat__uniquepid_002-18892,0.0
cat__uniquepid_002-18918,0.0
cat__uniquepid_002-18924,0.0
cat__uniquepid_002-1893,0.0
cat__uniquepid_002-18936,0.0
cat__uniquepid_002-18947,0.0
cat__uniquepid_002-18956,0.0
cat__uniquepid_002-18959,0.0
cat__uniquepid_002-18961,0.0
cat__uniquepid_002-18977,0.0
cat__uniquepid_002-18987,0.0
cat__uniquepid_002-19000,0.0
cat__uniquepid_002-19001,0.0
cat__uniquepid_002-19009,0.0
cat__uniquepid_002-19019,0.0
cat__uniquepid_002-1904,0.0
cat__uniquepid_002-19040,0.0
cat__uniquepid_002-19043,0.0
cat__uniquepid_002-19045,0.0
cat__uniquepid_002-19048,0.0
cat__uniquepid_002-19064,0.0
cat__uniquepid_002-19078,0.0
cat__uniquepid_002-19082,0.0
cat__uniquepid_002-19096,0.0
cat__uniquepid_002-19098,0.0
cat__uniquepid_002-1910,0.0
cat__uniquepid_002-19100,0.0
cat__uniquepid_002-19107,0.0
cat__uniquepid_002-19109,0.0
cat__uniquepid_002-1911,0.0
cat__uniquepid_002-19120,0.0
cat__uniquepid_002-19122,0.0
cat__uniquepid_002-19129,0.0
cat__uniquepid_002-1913,0.0
cat__uniquepid_002-19131,0.0
cat__uniquepid_002-19133,0.0
cat__uniquepid_002-19137,0.0
cat__uniquepid_002-19170,0.0
cat__uniquepid_002-19173,0.0
cat__uniquepid_002-19178,0.0
cat__uniquepid_002-19182,0.0
cat__uniquepid_002-19196,0.0
cat__uniquepid_002-1920,0.0
cat__uniquepid_002-19209,0.0
cat__uniquepid_002-19210,0.0
cat__uniquepid_002-19217,0.0
cat__uniquepid_002-1922,0.0
cat__uniquepid_002-19236,0.0
cat__uniquepid_002-19241,0.0
cat__uniquepid_002-19242,0.0
cat__uniquepid_002-19258,0.0
cat__uniquepid_002-1926,0.0
cat__uniquepid_002-19265,0.0
cat__uniquepid_002-19268,0.0
cat__uniquepid_002-19284,0.0
cat__uniquepid_002-19290,0.0
cat__uniquepid_002-19291,0.0
cat__uniquepid_002-19300,0.0
cat__uniquepid_002-19303,0.0
cat__uniquepid_002-19309,0.0
cat__uniquepid_002-1931,0.0
cat__uniquepid_002-19310,0.0
cat__uniquepid_002-19342,0.0
cat__uniquepid_002-19349,0.0
cat__uniquepid_002-19360,0.0
cat__uniquepid_002-19369,0.0
cat__uniquepid_002-19372,0.0
cat__uniquepid_002-19377,0.0
cat__uniquepid_002-19378,0.0
cat__uniquepid_002-19405,0.0
cat__uniquepid_002-19409,0.0
cat__uniquepid_002-19422,0.0
cat__uniquepid_002-19438,0.0
cat__uniquepid_002-19461,0.0
cat__uniquepid_002-19469,0.0
cat__uniquepid_002-19470,0.0
cat__uniquepid_002-19478,0.0
cat__uniquepid_002-19479,0.0
cat__uniquepid_002-19491,0.0
cat__uniquepid_002-19492,0.0
cat__uniquepid_002-19493,0.0
cat__uniquepid_002-19512,0.0
cat__uniquepid_002-19521,0.0
cat__uniquepid_002-19543,0.0
cat__uniquepid_002-19549,0.0
cat__uniquepid_002-19550,0.0
cat__uniquepid_002-19566,0.0
cat__uniquepid_002-19579,0.0
cat__uniquepid_002-19594,0.0
cat__uniquepid_002-19601,0.0
cat__uniquepid_002-19611,0.0
cat__uniquepid_002-19636,0.0
cat__uniquepid_002-19641,0.0
cat__uniquepid_002-19650,0.0
cat__uniquepid_002-19674,0.0
cat__uniquepid_002-19675,0.0
cat__uniquepid_002-19676,0.0
cat__uniquepid_002-19683,0.0
cat__uniquepid_002-19686,0.0
cat__uniquepid_002-19687,0.0
cat__uniquepid_002-1969,0.0
cat__uniquepid_002-19703,0.0
cat__uniquepid_002-19716,0.0
cat__uniquepid_002-19719,0.0
cat__uniquepid_002-19721,0.0
cat__uniquepid_002-19724,0.0
cat__uniquepid_002-19737,0.0
cat__uniquepid_002-19742,0.0
cat__uniquepid_002-19744,0.0
cat__uniquepid_002-19770,0.0
cat__uniquepid_002-19777,0.0
cat__uniquepid_002-19782,0.0
cat__uniquepid_002-19790,0.0
cat__uniquepid_002-19819,0.0
cat__uniquepid_002-1983,0.0
cat__uniquepid_002-19831,0.0
cat__uniquepid_002-19833,0.0
cat__uniquepid_002-19841,0.0
cat__uniquepid_002-19852,0.0
cat__uniquepid_002-19854,0.0
cat__uniquepid_002-19857,0.0
cat__uniquepid_002-19867,0.0
cat__uniquepid_002-19886,0.0
cat__uniquepid_002-19888,0.0
cat__uniquepid_002-19893,0.0
cat__uniquepid_002-19902,0.0
cat__uniquepid_002-19912,0.0
cat__uniquepid_002-19929,0.0
cat__uniquepid_002-1993,0.0
cat__uniquepid_002-19930,0.0
cat__uniquepid_002-19935,0.0
cat__uniquepid_002-1996,0.0
cat__uniquepid_002-19979,0.0
cat__uniquepid_002-19982,0.0
cat__uniquepid_002-19989,0.0
cat__uniquepid_002-2008,0.0
cat__uniquepid_002-2011,0.0
cat__uniquepid_002-2016,0.0
cat__uniquepid_002-2018,0.0
cat__uniquepid_002-2035,0.0
cat__uniquepid_002-2039,0.0
cat__uniquepid_002-2043,0.0
cat__uniquepid_002-2049,0.0
cat__uniquepid_002-2059,0.0
cat__uniquepid_002-2089,0.0
cat__uniquepid_002-2103,0.0
cat__uniquepid_002-2122,0.0
cat__uniquepid_002-2136,0.0
cat__uniquepid_002-2149,0.0
cat__uniquepid_002-2155,0.0
cat__uniquepid_002-2159,0.0
cat__uniquepid_002-2162,0.0
cat__uniquepid_002-2164,0.0
cat__uniquepid_002-2174,0.0
cat__uniquepid_002-2177,0.0
cat__uniquepid_002-2178,0.0
cat__uniquepid_002-2181,0.0
cat__uniquepid_002-2202,0.0
cat__uniquepid_002-2206,0.0
cat__uniquepid_002-2230,0.0
cat__uniquepid_002-2234,0.0
cat__uniquepid_002-2246,0.0
cat__uniquepid_002-2258,0.0
cat__uniquepid_002-2267,0.0
cat__uniquepid_002-2290,0.0
cat__uniquepid_002-2295,0.0
cat__uniquepid_002-2308,0.0
cat__uniquepid_002-2315,0.0
cat__uniquepid_002-2316,0.0
cat__uniquepid_002-2336,0.0
cat__uniquepid_002-2356,0.0
cat__uniquepid_002-2358,0.0
cat__uniquepid_002-2373,0.0
cat__uniquepid_002-2375,0.0
cat__uniquepid_002-2379,0.0
cat__uniquepid_002-2384,0.0
cat__uniquepid_002-2388,0.0
cat__uniquepid_002-2391,0.0
cat__uniquepid_002-2408,0.0
cat__uniquepid_002-2439,0.0
cat__uniquepid_002-2455,0.0
cat__uniquepid_002-2458,0.0
cat__uniquepid_002-2462,0.0
cat__uniquepid_002-2475,0.0
cat__uniquepid_002-2488,0.0
cat__uniquepid_002-2509,0.0
cat__uniquepid_002-2510,0.0
cat__uniquepid_002-2520,0.0
cat__uniquepid_002-2521,0.0
cat__uniquepid_002-2522,0.0
cat__uniquepid_002-2524,0.0
cat__uniquepid_002-2540,0.0
cat__uniquepid_002-2545,0.0
cat__uniquepid_002-2564,0.0
cat__uniquepid_002-2565,0.0
cat__uniquepid_002-2569,0.0
cat__uniquepid_002-2574,0.0
cat__uniquepid_002-2577,0.0
cat__uniquepid_002-2586,0.0
cat__uniquepid_002-2587,0.0
cat__uniquepid_002-2589,0.0
cat__uniquepid_002-2603,0.0
cat__uniquepid_002-2605,0.0
cat__uniquepid_002-2634,0.0
cat__uniquepid_002-2663,0.0
cat__uniquepid_002-2664,0.0
cat__uniquepid_002-2665,0.0
cat__uniquepid_002-2666,0.0
cat__uniquepid_002-2670,0.0
cat__uniquepid_002-2695,0.0
cat__uniquepid_002-2697,0.0
cat__uniquepid_002-2709,0.0
cat__uniquepid_002-2719,0.0
cat__uniquepid_002-2724,0.0
cat__uniquepid_002-2741,0.0
cat__uniquepid_002-2761,0.0
cat__uniquepid_002-2767,0.0
cat__uniquepid_002-2770,0.0
cat__uniquepid_002-2771,0.0
cat__uniquepid_002-2775,0.0
cat__uniquepid_002-2805,0.0
cat__uniquepid_002-2809,0.0
cat__uniquepid_002-2814,0.0
cat__uniquepid_002-2815,0.0
cat__uniquepid_002-2818,0.0
cat__uniquepid_002-2820,0.0
cat__uniquepid_002-2828,0.0
cat__uniquepid_002-2830,0.0
cat__uniquepid_002-2837,0.0
cat__uniquepid_002-2838,0.0
cat__uniquepid_002-2854,0.0
cat__uniquepid_002-2858,0.0
cat__uniquepid_002-2872,0.0
cat__uniquepid_002-2877,0.0
cat__uniquepid_002-2893,0.0
cat__uniquepid_002-2917,0.0
cat__uniquepid_002-2922,0.0
cat__uniquepid_002-2924,0.0
cat__uniquepid_002-2926,0.0
cat__uniquepid_002-2935,0.0
cat__uniquepid_002-2967,0.0
cat__uniquepid_002-2969,0.0
cat__uniquepid_002-2979,0.0
cat__uniquepid_002-2985,0.0
cat__uniquepid_002-3008,0.0
cat__uniquepid_002-3017,0.0
cat__uniquepid_002-3026,0.0
cat__uniquepid_002-3036,0.0
cat__uniquepid_002-3045,0.0
cat__uniquepid_002-3053,0.0
cat__uniquepid_002-3057,0.0
cat__uniquepid_002-3070,0.0
cat__uniquepid_002-3094,0.0
cat__uniquepid_002-3097,0.0
cat__uniquepid_002-3124,0.0
cat__uniquepid_002-3128,0.0
cat__uniquepid_002-3143,0.0
cat__uniquepid_002-3151,0.0
cat__uniquepid_002-3161,0.0
cat__uniquepid_002-3178,0.0
cat__uniquepid_002-3201,0.0
cat__uniquepid_002-3206,0.0
cat__uniquepid_002-3209,0.0
cat__uniquepid_002-3226,0.0
cat__uniquepid_002-3233,0.0
cat__uniquepid_002-3245,0.0
cat__uniquepid_002-3254,0.0
cat__uniquepid_002-3269,0.0
cat__uniquepid_002-3273,0.0
cat__uniquepid_002-3309,0.0
cat__uniquepid_002-3312,0.0
cat__uniquepid_002-3321,0.0
cat__uniquepid_002-3325,0.0
cat__uniquepid_002-3333,0.0
cat__uniquepid_002-3362,0.0
cat__uniquepid_002-3370,0.0
cat__uniquepid_002-3377,0.0
cat__uniquepid_002-3384,0.0
cat__uniquepid_002-3385,0.0
cat__uniquepid_002-3415,0.0
cat__uniquepid_002-3419,0.0
cat__uniquepid_002-3421,0.0
cat__uniquepid_002-3427,0.0
cat__uniquepid_002-3443,0.0
cat__uniquepid_002-3451,0.0
cat__uniquepid_002-3470,0.0
cat__uniquepid_002-3479,0.0
cat__uniquepid_002-3503,0.0
cat__uniquepid_002-3507,0.0
cat__uniquepid_002-3511,0.0
cat__uniquepid_002-3514,0.0
cat__uniquepid_002-3515,0.0
cat__uniquepid_002-3525,0.0
cat__uniquepid_002-3535,0.0
cat__uniquepid_002-3539,0.0
cat__uniquepid_002-3550,0.0
cat__uniquepid_002-3552,0.0
cat__uniquepid_002-3553,0.0
cat__uniquepid_002-3563,0.0
cat__uniquepid_002-3566,0.0
cat__uniquepid_002-3572,0.0
cat__uniquepid_002-3582,0.0
cat__uniquepid_002-3602,0.0
cat__uniquepid_002-3614,0.0
cat__uniquepid_002-3637,0.0
cat__uniquepid_002-3677,0.0
cat__uniquepid_002-3685,0.0
cat__uniquepid_002-3693,0.0
cat__uniquepid_002-3705,0.0
cat__uniquepid_002-3707,0.0
cat__uniquepid_002-3725,0.0
cat__uniquepid_002-3731,0.0
cat__uniquepid_002-3732,0.0
cat__uniquepid_002-3747,0.0
cat__uniquepid_002-3787,0.0
cat__uniquepid_002-3789,0.0
cat__uniquepid_002-3792,0.0
cat__uniquepid_002-3794,0.0
cat__uniquepid_002-3807,0.0
cat__uniquepid_002-3827,0.0
cat__uniquepid_002-3833,0.0
cat__uniquepid_002-3841,0.0
cat__uniquepid_002-3848,0.0
cat__uniquepid_002-3868,0.0
cat__uniquepid_002-3869,0.0
cat__uniquepid_002-3878,0.0
cat__uniquepid_002-3885,0.0
cat__uniquepid_002-3899,0.0
cat__uniquepid_002-3903,0.0
cat__uniquepid_002-3908,0.0
cat__uniquepid_002-3916,0.0
cat__uniquepid_002-3920,0.0
cat__uniquepid_002-3923,0.0
cat__uniquepid_002-3926,0.0
cat__uniquepid_002-3937,0.0
cat__uniquepid_002-3952,0.0
cat__uniquepid_002-3966,0.0
cat__uniquepid_002-3968,0.0
cat__uniquepid_002-3978,0.0
cat__uniquepid_002-3981,0.0
cat__uniquepid_002-3996,0.0
cat__uniquepid_002-4005,0.0
cat__uniquepid_002-4008,0.0
cat__uniquepid_002-4010,0.0
cat__uniquepid_002-4011,0.0
cat__uniquepid_002-4016,0.0
cat__uniquepid_002-4017,0.0
cat__uniquepid_002-4035,0.0
cat__uniquepid_002-4050,0.0
cat__uniquepid_002-4067,0.0
cat__uniquepid_002-4068,0.0
cat__uniquepid_002-4073,0.0
cat__uniquepid_002-4078,0.0
cat__uniquepid_002-4091,0.0
cat__uniquepid_002-4097,0.0
cat__uniquepid_002-4098,0.0
cat__uniquepid_002-4106,0.0
cat__uniquepid_002-4108,0.0
cat__uniquepid_002-4139,0.0
cat__uniquepid_002-4153,0.0
cat__uniquepid_002-4158,0.0
cat__uniquepid_002-4164,0.0
cat__uniquepid_002-4168,0.0
cat__uniquepid_002-4170,0.0
cat__uniquepid_002-4184,0.0
cat__uniquepid_002-4185,0.0
cat__uniquepid_002-4190,0.0
cat__uniquepid_002-4207,0.0
cat__uniquepid_002-4230,0.0
cat__uniquepid_002-4252,0.0
cat__uniquepid_002-4259,0.0
cat__uniquepid_002-4273,0.0
cat__uniquepid_002-4292,0.0
cat__uniquepid_002-4300,0.0
cat__uniquepid_002-4318,0.0
cat__uniquepid_002-4328,0.0
cat__uniquepid_002-4337,0.0
cat__uniquepid_002-4372,0.0
cat__uniquepid_002-4395,0.0
cat__uniquepid_002-4406,0.0
cat__uniquepid_002-4412,0.0
cat__uniquepid_002-4414,0.0
cat__uniquepid_002-4415,0.0
cat__uniquepid_002-4449,0.0
cat__uniquepid_002-4452,0.0
cat__uniquepid_002-4454,0.0
cat__uniquepid_002-4463,0.0
cat__uniquepid_002-4477,0.0
cat__uniquepid_002-4480,0.0
cat__uniquepid_002-4481,0.0
cat__uniquepid_002-4516,0.0
cat__uniquepid_002-4525,0.0
cat__uniquepid_002-4531,0.0
cat__uniquepid_002-4538,0.0
cat__uniquepid_002-4541,0.0
cat__uniquepid_002-4551,0.0
cat__uniquepid_002-4565,0.0
cat__uniquepid_002-4573,0.0
cat__uniquepid_002-4595,0.0
cat__uniquepid_002-4603,0.0
cat__uniquepid_002-4613,0.0
cat__uniquepid_002-4622,0.0
cat__uniquepid_002-4623,0.0
cat__uniquepid_002-4628,0.0
cat__uniquepid_002-4629,0.0
cat__uniquepid_002-4631,0.0
cat__uniquepid_002-4654,0.0
cat__uniquepid_002-4659,0.0
cat__uniquepid_002-4666,0.0
cat__uniquepid_002-4671,0.0
cat__uniquepid_002-4675,0.0
cat__uniquepid_002-4711,0.0
cat__uniquepid_002-4716,0.0
cat__uniquepid_002-4719,0.0
cat__uniquepid_002-4725,0.0
cat__uniquepid_002-4740,0.0
cat__uniquepid_002-4758,0.0
cat__uniquepid_002-4807,0.0
cat__uniquepid_002-4808,0.0
cat__uniquepid_002-4813,0.0
cat__uniquepid_002-4820,0.0
cat__uniquepid_002-4851,0.0
cat__uniquepid_002-4853,0.0
cat__uniquepid_002-4854,0.0
cat__uniquepid_002-4859,0.0
cat__uniquepid_002-4872,0.0
cat__uniquepid_002-4876,0.0
cat__uniquepid_002-4884,0.0
cat__uniquepid_002-4887,0.0
cat__uniquepid_002-4899,0.0
cat__uniquepid_002-4926,0.0
cat__uniquepid_002-4967,0.0
cat__uniquepid_002-4975,0.0
cat__uniquepid_002-4978,0.0
cat__uniquepid_002-4990,0.0
cat__uniquepid_002-5001,0.0
cat__uniquepid_002-5010,0.0
cat__uniquepid_002-5017,0.0
cat__uniquepid_002-5018,0.0
cat__uniquepid_002-5019,0.0
cat__uniquepid_002-5028,0.0
cat__uniquepid_002-5030,0.0
cat__uniquepid_002-5035,0.0
cat__uniquepid_002-5037,0.0
cat__uniquepid_002-5043,0.0
cat__uniquepid_002-5047,0.0
cat__uniquepid_002-5057,0.0
cat__uniquepid_002-5058,0.0
cat__uniquepid_002-5065,0.0
cat__uniquepid_002-5073,0.0
cat__uniquepid_002-5082,0.0
cat__uniquepid_002-5085,0.0
cat__uniquepid_002-5100,0.0
cat__uniquepid_002-5106,0.0
cat__uniquepid_002-5111,0.0
cat__uniquepid_002-5139,0.0
cat__uniquepid_002-5149,0.0
cat__uniquepid_002-5166,0.0
cat__uniquepid_002-5171,0.0
cat__uniquepid_002-5173,0.0
cat__uniquepid_002-5207,0.0
cat__uniquepid_002-5210,0.0
cat__uniquepid_002-5218,0.0
cat__uniquepid_002-5220,0.0
cat__uniquepid_002-5227,0.0
cat__uniquepid_002-5230,0.0
cat__uniquepid_002-5244,0.0
cat__uniquepid_002-5257,0.0
cat__uniquepid_002-5263,0.0
cat__uniquepid_002-5269,0.0
cat__uniquepid_002-5271,0.0
cat__uniquepid_002-5279,0.0
cat__uniquepid_002-5286,0.0
cat__uniquepid_002-5299,0.0
cat__uniquepid_002-5308,0.0
cat__uniquepid_002-5324,0.0
cat__uniquepid_002-5330,0.0
cat__uniquepid_002-5340,0.0
cat__uniquepid_002-5350,0.0
cat__uniquepid_002-5370,0.0
cat__uniquepid_002-5372,0.0
cat__uniquepid_002-5401,0.0
cat__uniquepid_002-5408,0.0
cat__uniquepid_002-5410,0.0
cat__uniquepid_002-5423,0.0
cat__uniquepid_002-5424,0.0
cat__uniquepid_002-5455,0.0
cat__uniquepid_002-5459,0.0
cat__uniquepid_002-5463,0.0
cat__uniquepid_002-5481,0.0
cat__uniquepid_002-5489,0.0
cat__uniquepid_002-5492,0.0
cat__uniquepid_002-5504,0.0
cat__uniquepid_002-5521,0.0
cat__uniquepid_002-5545,0.0
cat__uniquepid_002-5560,0.0
cat__uniquepid_002-5565,0.0
cat__uniquepid_002-5578,0.0
cat__uniquepid_002-5601,0.0
cat__uniquepid_002-5623,0.0
cat__uniquepid_002-5626,0.0
cat__uniquepid_002-5652,0.0
cat__uniquepid_002-5660,0.0
cat__uniquepid_002-5669,0.0
cat__uniquepid_002-5670,0.0
cat__uniquepid_002-5671,0.0
cat__uniquepid_002-5673,0.0
cat__uniquepid_002-5678,0.0
cat__uniquepid_002-5681,0.0
cat__uniquepid_002-5687,0.0
cat__uniquepid_002-5711,0.0
cat__uniquepid_002-5712,0.0
cat__uniquepid_002-5736,0.0
cat__uniquepid_002-5739,0.0
cat__uniquepid_002-5770,0.0
cat__uniquepid_002-5774,0.0
cat__uniquepid_002-5780,0.0
cat__uniquepid_002-5804,0.0
cat__uniquepid_002-5811,0.0
cat__uniquepid_002-5828,0.0
cat__uniquepid_002-5848,0.0
cat__uniquepid_002-5849,0.0
cat__uniquepid_002-5861,0.0
cat__uniquepid_002-5873,0.0
cat__uniquepid_002-5888,0.0
cat__uniquepid_002-5891,0.0
cat__uniquepid_002-5902,0.0
cat__uniquepid_002-5921,0.0
cat__uniquepid_002-5926,0.0
cat__uniquepid_002-5936,0.0
cat__uniquepid_002-5940,0.0
cat__uniquepid_002-5945,0.0
cat__uniquepid_002-5955,0.0
cat__uniquepid_002-5995,0.0
cat__uniquepid_002-5996,0.0
cat__uniquepid_002-5997,0.0
cat__uniquepid_002-6012,0.0
cat__uniquepid_002-6021,0.0
cat__uniquepid_002-6027,0.0
cat__uniquepid_002-6039,0.0
cat__uniquepid_002-6052,0.0
cat__uniquepid_002-6057,0.0
cat__uniquepid_002-6064,0.0
cat__uniquepid_002-6071,0.0
cat__uniquepid_002-6090,0.0
cat__uniquepid_002-6098,0.0
cat__uniquepid_002-6100,0.0
cat__uniquepid_002-6105,0.0
cat__uniquepid_002-6106,0.0
cat__uniquepid_002-6113,0.0
cat__uniquepid_002-6114,0.0
cat__uniquepid_002-6128,0.0
cat__uniquepid_002-6164,0.0
cat__uniquepid_002-6193,0.0
cat__uniquepid_002-6195,0.0
cat__uniquepid_002-6202,0.0
cat__uniquepid_002-6212,0.0
cat__uniquepid_002-6214,0.0
cat__uniquepid_002-6232,0.0
cat__uniquepid_002-6249,0.0
cat__uniquepid_002-6255,0.0
cat__uniquepid_002-6257,0.0
cat__uniquepid_002-6288,0.0
cat__uniquepid_002-6290,0.0
cat__uniquepid_002-6305,0.0
cat__uniquepid_002-6327,0.0
cat__uniquepid_002-6329,0.0
cat__uniquepid_002-6330,0.0
cat__uniquepid_002-6331,0.0
cat__uniquepid_002-6357,0.0
cat__uniquepid_002-6361,0.0
cat__uniquepid_002-6363,0.0
cat__uniquepid_002-6375,0.0
cat__uniquepid_002-6376,0.0
cat__uniquepid_002-6388,0.0
cat__uniquepid_002-6392,0.0
cat__uniquepid_002-6405,0.0
cat__uniquepid_002-6409,0.0
cat__uniquepid_002-6420,0.0
cat__uniquepid_002-6436,0.0
cat__uniquepid_002-6453,0.0
cat__uniquepid_002-6460,0.0
cat__uniquepid_002-6472,0.0
cat__uniquepid_002-6496,0.0
cat__uniquepid_002-6497,0.0
cat__uniquepid_002-6503,0.0
cat__uniquepid_002-6507,0.0
cat__uniquepid_002-6524,0.0
cat__uniquepid_002-6533,0.0
cat__uniquepid_002-6535,0.0
cat__uniquepid_002-6555,0.0
cat__uniquepid_002-6556,0.0
cat__uniquepid_002-6578,0.0
cat__uniquepid_002-6584,0.0
cat__uniquepid_002-6591,0.0
cat__uniquepid_002-6597,0.0
cat__uniquepid_002-6600,0.0
cat__uniquepid_002-6620,0.0
cat__uniquepid_002-6635,0.0
cat__uniquepid_002-6647,0.0
cat__uniquepid_002-6656,0.0
cat__uniquepid_002-6668,0.0
cat__uniquepid_002-6672,0.0
cat__uniquepid_002-6677,0.0
cat__uniquepid_002-6686,0.0
cat__uniquepid_002-6690,0.0
cat__uniquepid_002-6693,0.0
cat__uniquepid_002-6694,0.0
cat__uniquepid_002-6699,0.0
cat__uniquepid_002-6706,0.0
cat__uniquepid_002-6712,0.0
cat__uniquepid_002-6713,0.0
cat__uniquepid_002-6715,0.0
cat__uniquepid_002-6722,0.0
cat__uniquepid_002-6736,0.0
cat__uniquepid_002-6740,0.0
cat__uniquepid_002-6753,0.0
cat__uniquepid_002-6758,0.0
cat__uniquepid_002-6766,0.0
cat__uniquepid_002-6779,0.0
cat__uniquepid_002-6780,0.0
cat__uniquepid_002-6781,0.0
cat__uniquepid_002-6782,0.0
cat__uniquepid_002-6783,0.0
cat__uniquepid_002-6805,0.0
